Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
DRD15,10.6,0,0.056884225,231.9642,OUT049,1,0,1,3020.7346,14,0,0.8760887566746136,9
FDL08,10.8,0,0.050000257,243.9144,OUT017,2,1,1,4655.2736,6,1,1.1483546657011197,2
FDP25,15.2,0,0.021207519,219.4824,OUT046,2,0,1,1747.0592,16,1,0.8747288013176006,8
DRK59,8.895,0,0.0654845335,232.9616,OUT045,2,1,1,2812.3392,11,0,1.0,7
DRJ24,11.8,0,0.113307794,187.0924,OUT035,2,1,1,1850.924,9,0,0.8745633884392269,6
FDU33,7.63,2,0.225476528,45.1402,OUT010,2,2,0,45.9402,15,1,1.464116667666969,0
FDX47,6.55,2,0.034800079,157.5288,OUT017,2,1,1,1571.288,6,1,0.8796766033033425,2
FDR46,16.85,0,0.139301634,144.976,OUT013,0,2,1,2783.044,26,1,0.9583002992761496,1
FDZ56,16.25,0,0.025612348,168.2474,OUT027,1,2,3,3200.5006,28,1,0.8704928915833848,5
NCO26,7.235,1,0.077290355,116.9492,OUT017,2,1,1,2316.984,6,2,0.9348909887049531,2
FDV38,19.25,0,0.1017546,55.1956,OUT035,2,1,1,491.3604,9,1,0.8745633877358765,6
FDL13,13.85,2,0.094265737,233.93,OUT010,2,2,0,233.03,15,1,1.4641166651100437,0
FDD57,18.1,0,0.022380952,93.6094,OUT013,0,2,1,476.047,26,1,0.9288589940981827,1
FDE46,18.6,0,0.01575657,153.1366,OUT013,0,2,1,3173.8686,26,1,0.9215223898010597,1
FDB28,6.615,0,0.156307983,196.3426,OUT010,2,2,0,790.9704,15,1,1.5560143939476847,0
FDC41,15.6,0,0.195688803,77.367,OUT010,2,2,0,153.134,15,1,1.46411666476161,0
DRI23,18.85,0,0.13747519,158.6578,OUT045,2,1,1,3369.6138,11,0,1.1439266939670147,7
FDL33,7.235,0,0.09642421699999999,197.2452,OUT035,2,1,1,2348.9424,9,1,1.0,6
FDS03,7.825,0,0.07962861,63.4826,OUT046,2,0,1,2002.0606,16,1,0.8747287926779931,8
NCY18,7.285,1,0.03100078,177.0054,OUT027,1,2,3,2101.2648,28,2,0.9251308240506223,5
FDE50,19.7,2,0.016202582,188.2556,OUT035,2,1,1,3379.6008,9,1,0.9221155220302429,6
FDT02,12.6,0,0.024190156,34.4874,OUT035,2,1,1,494.0236,9,1,1.140638163604204,6
FDI34,10.65,2,0.085308611,230.2668,OUT045,2,1,1,5759.17,11,1,0.924160344275152,7
FDO15,16.75,2,0.008564925,73.2038,OUT035,2,1,1,1404.1722,9,1,0.8745634113650861,6
DRI39,13.8,0,0.097457483,55.393,OUT018,1,2,2,1018.674,4,0,0.9334195390402551,3
NCO14,9.6,1,0.029619203,43.6086,OUT013,0,2,1,624.5204,26,2,0.8740008506482002,1
NCN19,13.1,1,0.011774634333333332,189.253,OUT046,2,0,1,1518.024,16,2,1.0,8
DRJ25,14.6,0,0.150872868,47.5692,OUT045,2,1,1,1379.5376,11,0,0.9315179219233523,7
FDE10,6.67,2,0.09031453,130.5626,OUT018,1,2,2,1180.4634,4,1,1.041127394278207,3
FDQ08,15.7,2,0.018930352,59.4536,OUT046,2,0,1,857.5504,16,1,0.8747287836699629,8
NCQ43,17.75,1,0.111209003,107.7912,OUT013,0,2,1,982.7208,26,2,1.0597617885337993,1
FDY57,20.2,2,0.121153331,97.3752,OUT013,0,2,1,958.752,26,1,0.9982383472662888,1
FDQ34,10.85,0,0.163160327,107.4622,OUT017,2,1,1,1693.7952,6,1,0.9275067621091471,2
NCG19,20.25,1,0.148163564,232.7616,OUT049,1,0,1,1874.8928,14,2,1.0006230367984326,9
FDI33,16.5,0,0.028281197,90.2146,OUT027,1,2,3,3648.584,28,1,0.9942317007511392,5
FDW27,5.86,2,0.150853308,156.0314,OUT046,2,0,1,2016.7082,16,1,1.028258432769704,8
FDH04,6.115,2,0.011437302,92.4488,OUT017,2,1,1,1358.232,6,1,0.8796765878316153,2
FDZ39,19.7,2,0.018024769,104.499,OUT046,2,0,1,1031.99,16,1,0.9296326060329846,8
NCK19,9.8,1,0.090448534,194.5478,OUT035,2,1,1,774.9912,9,2,0.9294568230684442,6
FDY20,12.5,2,0.08175276,89.0488,OUT046,2,0,1,1267.6832,16,1,0.9222899127224685,8
FDN39,19.35,2,0.109667698,166.0816,OUT010,2,2,0,671.1264,15,1,2.2556217672967662,0
NCY41,16.75,1,0.075735621,34.5532,OUT046,2,0,1,323.5788,16,2,0.8747287883675181,8
NCN14,19.1,1,0.091917786,182.7608,OUT046,2,0,1,1837.608,16,2,0.9585019425038418,8
FDR07,21.35,0,0.130127365,96.2094,OUT010,2,2,0,190.4188,15,1,1.4641166627369422,0
FDW49,19.5,0,0.082483516,179.2002,OUT013,0,2,1,2865.6032,26,1,0.9579234643113993,1
FDN23,6.575,2,0.075507758,146.4444,OUT046,2,0,1,1596.5884,16,1,0.9990697499272424,8
FDS33,6.67,2,0.124126756,88.9514,OUT017,2,1,1,2125.2336,6,1,1.1487641249332858,2
FDY36,12.3,0,0.009425158,74.838,OUT049,1,0,1,1537.998,14,1,0.8760887288161926,9
FDH20,16.1,2,0.024999711,97.841,OUT045,2,1,1,1255.033,11,1,1.039497585697368,7
FDR15,9.3,2,0.058545606,155.8314,OUT019,2,0,0,310.2628,28,1,1.5315371909885929,4
NCP50,17.35,1,0.020676141,80.6618,OUT017,2,1,1,1208.427,6,2,1.0338877219614162,2
FDS40,15.35,0,0.02346559,35.219,OUT010,2,2,0,36.619,15,1,1.6044636896842717,0
FDG38,8.975,2,0.05272914,86.4224,OUT046,2,0,1,1022.6688,16,1,1.0372044804187628,8
NCO18,13.15,1,0.024630755,178.2686,OUT013,0,2,1,2666.529,26,2,0.8740008707379278,1
NCO54,19.5,1,0.014274292,55.6614,OUT046,2,0,1,718.3982,16,2,0.874728815255532,8
NCW18,15.1,1,0.059313603,238.1248,OUT035,2,1,1,4266.4464,9,2,1.3327819285883442,6
FDB36,5.465,2,0.048518008,132.9626,OUT035,2,1,1,2360.9268,9,1,1.5991151704808293,6
FDJ45,17.75,0,0.073349552,34.2216,OUT013,0,2,1,934.7832,26,1,0.9215224136859026,1
FDP60,17.35,0,0.055648052,100.3016,OUT027,1,2,3,2833.6448,28,1,1.3250477841993784,5
DRD12,6.96,0,0.077129323,92.7146,OUT013,0,2,1,1733.0774,26,0,1.0401860398434568,1
FDR47,17.85,0,0.087824967,196.0794,OUT018,1,2,2,1755.7146,4,1,1.0289410429108514,3
FDJ10,5.095,2,0.130031207,142.4838,OUT018,1,2,2,561.9352,4,1,0.878292064586112,3
DRC25,5.73,0,0.045334098,87.0882,OUT013,0,2,1,1803.6522,26,0,0.9573363090222724,1
NCW54,7.5,1,0.096333029,57.8588,OUT013,0,2,1,1145.176,26,2,1.1645151194644836,1
FDA26,7.855,2,0.073858923,218.6482,OUT013,0,2,1,3723.8194,26,1,0.953804732610366,1
DRF01,5.655,0,0.175047104,146.9102,OUT035,2,1,1,1895.5326,9,0,0.9583971449509079,6
NCZ17,12.15,1,0.132952286,37.6506,OUT010,2,2,0,37.9506,15,2,1.736384404573225,0
FDK46,9.6,0,0.086145867,258.362,OUT010,2,2,0,259.662,15,1,1.7342856169045215,0
NCU41,18.85,1,0.0520115,190.3846,OUT013,0,2,1,3630.6074,26,2,0.9288589842054655,1
FDV20,20.2,2,0.059790095,127.4678,OUT035,2,1,1,3560.6984,9,1,0.9589170824016283,6
FDT15,12.15,2,0.071440118,182.295,OUT010,2,2,0,549.285,15,1,1.4641166815942857,0
DRI25,19.6,0,0.03395415,56.4614,OUT049,1,0,1,773.6596,14,0,0.9310779384682581,9
FDA40,16.0,2,0.099271209,88.5856,OUT046,2,0,1,878.856,16,1,1.0369600305726492,8
FDZ15,13.1,0,0.020769677,117.5782,OUT027,1,2,3,2741.0986,28,1,1.0225961094320348,5
FDM13,6.425,0,0.06316338,132.2626,OUT035,2,1,1,2098.6016,9,1,0.9294568141945293,6
NCM05,6.825,1,0.059846975,262.5226,OUT046,2,0,1,9779.9362,16,2,0.8747287840131929,8
FDD38,16.75,2,0.014342659,103.7674,OUT019,2,0,0,203.7348,28,1,1.677568273581667,4
DRI01,7.97,0,0.057667173,172.1422,OUT010,2,2,0,517.3266,15,0,1.962719937004731,0
DRG13,17.25,0,0.037155206,166.4526,OUT013,0,2,1,3782.4098,26,0,0.9209751982636462,1
NCT30,9.1,1,0.080417724,48.8718,OUT049,1,0,1,425.4462,14,2,0.8760887644704501,9
NCG42,19.2,1,0.041227831,129.831,OUT046,2,0,1,1947.465,16,2,1.0369600419722205,8
FDB14,20.25,2,0.102226474,91.312,OUT027,1,2,3,3075.996,28,1,1.027923128917211,5
FDO27,6.175,2,0.178210285,95.7752,OUT027,1,2,3,3930.8832,28,1,0.9541219306502448,5
FDC14,14.5,2,0.06904249,41.4454,OUT010,2,2,0,41.9454,15,1,1.605090488292717,0
FDB49,8.3,2,0.052791124,98.5384,OUT019,2,0,0,591.2304,28,1,1.6708021906113142,4
FDZ23,17.75,2,0.067607749,188.024,OUT049,1,0,1,2796.36,14,1,0.8760887608616659,9
FDJ52,7.145,0,0.017887474,160.6578,OUT017,2,1,1,1765.0358,6,1,1.0047209102770636,2
FDJ56,8.985,0,0.184440421,99.67,OUT017,2,1,1,3295.71,6,1,0.9275067661069107,2
NCR54,16.35,1,0.091074449,196.811,OUT017,2,1,1,3338.987,6,2,1.0333845354982132,2
DRF01,5.655,0,0.182645686,147.5102,OUT046,2,0,1,1166.4816,16,0,1.0,8
DRK12,9.5,0,0.041951439,32.49,OUT049,1,0,1,865.54,14,0,1.125700909259049,9
FDL58,5.78,2,0.074087369,264.9568,OUT013,0,2,1,6855.0768,26,1,0.9583003005056556,1
FDD44,8.05,2,0.068681562125,257.5646,OUT013,0,2,1,5153.292,26,1,1.0,1
FDT50,6.75,2,0.108679906,95.6752,OUT018,1,2,2,1246.3776,4,1,0.9626267093378282,3
DRM23,16.6,0,0.136500981,173.3422,OUT017,2,1,1,4138.6128,6,0,1.0420006422240196,2
NCM31,6.095,1,0.081361288,141.9154,OUT045,2,1,1,2694.4926,11,2,1.0387976539336918,7
FDY21,15.1,0,0.1519549118,197.211,OUT010,2,2,0,196.411,15,1,1.0,0
FDR22,19.35,2,0.018591464,112.9544,OUT049,1,0,1,1342.2528,14,1,0.931077946104631,9
NCV06,11.3,1,0.066952965,192.0478,OUT018,1,2,2,3099.9648,4,2,1.1466261417096968,3
FDR45,10.8,0,0.029107004,240.5222,OUT017,2,1,1,4541.4218,6,1,1.0420006393615728,2
FDH60,19.7,2,0.06956604933333334,194.411,OUT049,1,0,1,5106.686,14,1,1.0,9
FDR08,18.7,0,0.065872936,113.1886,OUT019,2,0,0,111.1886,28,1,1.8052335339370322,4
FDA47,10.5,2,0.117149075,164.121,OUT018,1,2,2,1794.331,4,1,1.0320193058816791,3
FDS37,7.655,0,0.031994534,114.3492,OUT049,1,0,1,1853.5872,14,1,0.9310779398166096,9
FDF12,8.235,0,0.08276363,146.5076,OUT018,1,2,2,1625.8836,4,1,1.0031395308462436,3
FDP24,20.6,0,0.083004078,119.4756,OUT046,2,0,1,1090.5804,16,1,0.9296326015608438,8
FDU20,19.35,2,0.021490911,122.1098,OUT049,1,0,1,2892.2352,14,1,0.8760887453405337,9
FDW44,9.5,2,0.058835928,170.2448,OUT010,2,2,0,170.4448,15,1,1.5560143961451285,0
FDY39,5.305,2,0.07871639,183.5608,OUT010,2,2,0,551.2824,15,1,1.6037192884902653,0
DRD37,9.8,0,0.013869809,47.406,OUT045,2,1,1,978.726,11,0,1.0387976846783944,7
FDZ35,9.6,2,0.022274264,101.699,OUT035,2,1,1,2992.771,9,1,1.0275824493585408,6
FDB50,13.0,0,0.153618566,79.6986,OUT046,2,0,1,1480.0734,16,1,0.9222899177223901,8
FDY10,17.6,0,0.049267759,113.0176,OUT018,1,2,2,2862.94,4,1,0.9260469361307435,3
FDK41,14.3,0,0.12826315,83.4224,OUT017,2,1,1,681.7792,6,1,0.8796766161574191,2
FDL24,10.3,2,0.02494708,172.3422,OUT045,2,1,1,5690.5926,11,1,1.0010958919089168,7
FDZ07,15.1,2,0.157154813,62.2194,OUT010,2,2,0,185.7582,15,1,1.7744255371359203,0
DRI03,6.03,0,0.022832115,176.7028,OUT017,2,1,1,1416.8224,6,0,1.0658330809702712,2
FDW56,7.68,0,0.070900282,192.6162,OUT046,2,0,1,5580.0698,16,1,0.8747287884260304,8
FDR20,20.0,2,0.028180789,46.8744,OUT045,2,1,1,905.488,11,1,1.1262328917537856,7
FDC50,15.85,0,0.136497913,96.3094,OUT046,2,0,1,2856.282,16,1,0.9585610334786956,8
NCX05,15.2,1,0.162462044,117.6492,OUT010,2,2,0,347.5476,15,2,1.464116666536247,0
FDU23,12.15,0,0.020954106,164.7184,OUT046,2,0,1,3962.8416,16,1,1.0,8
FDN45,19.35,0,0.118080437,222.6088,OUT035,2,1,1,6040.1376,9,1,0.9294568193007559,6
FDQ51,16.0,2,0.017466284,45.4718,OUT027,1,2,3,1323.6104,28,1,1.1671789657565428,5
FDH21,10.395,0,0.031073804,157.5604,OUT027,1,2,3,5704.5744,28,1,0.870492873490084,5
DRZ11,8.85,2,0.113302223,125.1388,OUT017,2,1,1,1114.5492,6,0,1.0047208973307287,2
NCI43,19.85,1,0.025968706,49.5376,OUT046,2,0,1,1006.6896,16,2,0.9990697646861869,8
DRF03,19.1,0,0.045400017,38.8138,OUT045,2,1,1,690.4346,11,0,0.9315179280714544,7
NCF30,17.0,1,0.126958147,125.8362,OUT017,2,1,1,2516.724,6,2,0.8796766166773248,2
FDB12,11.15,2,0.105307659,102.0648,OUT046,2,0,1,1038.648,16,1,0.9990697503716062,8
FDW19,12.35,2,0.038500421,110.757,OUT046,2,0,1,1208.427,16,1,0.8747287881928882,8
FDB45,20.85,0,0.02137305,103.3306,OUT045,2,1,1,522.653,11,1,0.9241603390439282,7
FDY55,16.75,0,0.05432453144444445,255.7988,OUT027,1,2,3,9251.9568,28,1,1.0,5
FDK40,7.035,0,0.017014080777777777,263.291,OUT010,2,2,0,525.982,15,1,1.0,0
FDU11,4.785,0,0.09297084,122.0098,OUT018,1,2,2,2048.6666,4,1,0.8782920686281643,3
FDP33,18.7,0,0.088839949,254.2672,OUT027,1,2,3,10993.6896,28,1,0.9543090937731917,5
FDN49,17.25,2,0.209600084,40.348,OUT010,2,2,0,39.948,15,1,1.5560143922827048,0
FDR15,9.3,2,0.033505804,153.4314,OUT045,2,1,1,2482.1024,11,1,0.8765027547921249,7
FDO38,17.25,0,0.072986772,78.8986,OUT045,2,1,1,1635.8706,11,1,0.9315179238790483,7
DRC24,17.85,0,0.024961677,153.1998,OUT017,2,1,1,3383.5956,6,0,0.9275067459774782,2
NCU17,5.32,1,0.092433518,101.6674,OUT027,1,2,3,1426.1436,28,2,1.0225210267127498,5
FDK22,9.8,0,0.026081567,217.585,OUT035,2,1,1,4327.7,9,1,0.9213526794290456,6
DRP35,18.85,0,0.09079168,127.1336,OUT013,0,2,1,3579.3408,26,0,0.9215224118429837,1
NCL29,9.695,1,0.113917889,158.2604,OUT035,2,1,1,2693.8268,9,2,0.9217852063535833,6
FDG53,10.0,0,0.045928229,138.118,OUT049,1,0,1,1957.452,14,1,0.9310779301237462,9
DRM23,16.6,0,0.135620265,172.9422,OUT013,0,2,1,2931.5174,26,0,1.035277564991212,1
FDR09,18.25,0,0.077709902,259.6962,OUT035,2,1,1,5438.9202,9,1,0.8745633911766193,6
NCJ30,5.82,1,0.134975628,170.579,OUT010,2,2,0,509.337,15,2,1.6043357521409676,0
FDZ04,9.31,0,0.037955094,62.151,OUT046,2,0,1,1201.769,16,1,0.9296326045365051,8
FDM10,18.25,0,0.076125668,214.0218,OUT045,2,1,1,2564.6616,11,1,1.000962871342109,7
FDR21,19.7,0,0.067039526,178.337,OUT049,1,0,1,1411.496,14,1,0.8760887645925971,9
DRJ49,6.865,0,0.014021626,127.1652,OUT045,2,1,1,1291.652,11,0,1.143821738678666,7
FDJ15,11.35,2,0.023358738,184.4608,OUT049,1,0,1,4042.7376,14,1,0.9237238384718337,9
FDO34,17.7,0,0.029933275,169.0816,OUT035,2,1,1,5201.2296,9,1,0.9294568222010117,6
NCG30,20.2,1,0.111777297,124.6046,OUT027,1,2,3,2863.6058,28,2,0.9178236851073601,5
FDS60,20.85,0,0.032448523,177.866,OUT046,2,0,1,1078.596,16,1,0.9217422403062994,8
FDX57,17.25,2,0.047266211,97.0068,OUT046,2,0,1,1846.9292,16,1,1.0366184135475411,8
FDS40,15.35,0,0.01404119,38.419,OUT049,1,0,1,476.047,14,1,0.9600687438482433,9
FDT08,13.65,0,0.04917754,151.805,OUT013,0,2,1,2696.49,26,1,0.9288589824511351,1
NCN29,15.2,1,0.020280476,49.1034,OUT010,2,2,0,194.4136,15,2,2.027045676367631,0
FDY27,6.38,0,0.031962866,178.0344,OUT045,2,1,1,535.3032,11,1,1.1442114430922574,7
NCR29,7.565,1,0.054376275,56.293,OUT027,1,2,3,2546.685,28,2,0.9178236876972049,5
FDZ02,6.905,2,0.063850971,97.2726,OUT010,2,2,0,195.7452,15,1,1.5560143950899266,0
FDP40,4.555,2,0.060154968,110.1544,OUT019,2,0,0,111.8544,28,1,1.6148105884588024,4
FDE11,17.7,2,0.134441765,183.9924,OUT027,1,2,3,6478.234,28,1,1.055052363152857,5
DRL35,15.7,0,0.03067808,44.777,OUT013,0,2,1,605.878,26,0,1.2840252109378953,1
FDD56,15.2,2,0.103758647,177.0054,OUT035,2,1,1,2976.7918,9,1,0.8745633888059143,6
FDO39,6.985,2,0.136701678,182.1608,OUT027,1,2,3,5880.3456,28,1,1.023279046400005,5
FDG32,19.85,0,0.308145448,222.0772,OUT019,2,0,0,889.5088,28,1,1.6148105908749546,4
FDU50,5.75,2,0.074806196,112.9176,OUT027,1,2,3,3435.528,28,1,1.1367746604070117,5
FDX24,8.355,0,0.013926425,93.0462,OUT035,2,1,1,1110.5544,9,1,1.0608181563625363,6
NCN43,12.15,1,0.006754117,122.173,OUT013,0,2,1,2586.633,26,2,0.9577807110702314,1
FDK34,13.35,0,0.037144733,238.7564,OUT018,1,2,2,1906.8512,4,1,1.0,3
NCN41,17.0,1,0.052209303,122.373,OUT046,2,0,1,2586.633,16,2,0.8747287998753991,8
FDW16,17.35,2,0.041538713,93.1804,OUT049,1,0,1,1378.206,14,1,0.8760887522191211,9
FDP46,15.35,0,0.13064231,88.383,OUT019,2,0,0,89.883,28,1,2.0316200862693066,4
NCD07,9.1,1,0.055382616,115.0518,OUT013,0,2,1,683.1108,26,2,1.331825881694557,1
FDG44,6.13,0,0.088147216,54.1298,OUT046,2,0,1,1348.245,16,1,1.0,8
FDC20,10.65,0,0.041970938,55.4272,OUT019,2,0,0,111.8544,28,1,1.6783166242259722,4
FDB23,19.2,2,0.005583951,226.9062,OUT013,0,2,1,4514.124,26,1,0.9579669772297966,1
DRK59,8.895,0,0.075757177,233.8616,OUT018,1,2,2,937.4464,4,0,1.1568712938910988,3
FDT31,19.75,0,0.012467648,188.1872,OUT049,1,0,1,2458.1336,14,1,0.8760887438587381,9
FDB15,10.895,0,0.137368051,264.3568,OUT018,1,2,2,4745.8224,4,1,0.93341953327659,3
FDI56,7.325,0,0.092933158,91.0146,OUT027,1,2,3,3466.1548,28,1,0.8704928756134028,5
NCQ17,10.3,1,0.117593973,154.463,OUT017,2,1,1,2503.408,6,2,0.959914001990585,2
FDH44,19.1,2,0.026018497,148.2418,OUT017,2,1,1,3089.9778,6,1,1.0430713437959074,2
FDP40,4.555,2,0.034410585,111.3544,OUT049,1,0,1,1342.2528,14,1,0.9237238229943309,9
NCR17,9.8,1,0.02426524,114.0492,OUT027,1,2,3,3938.8728,28,2,0.9942317204659429,5
NCO53,16.2,1,0.176175402,184.0608,OUT017,2,1,1,2021.3688,6,2,1.148354662516775,2
FDG38,8.975,2,0.088257771,84.1224,OUT010,2,2,0,170.4448,15,1,1.73606767553905,0
FDO01,21.1,2,0.020750867,128.7994,OUT049,1,0,1,1927.491,14,1,0.876088756031065,9
NCQ43,17.75,1,0.111527348,110.2912,OUT045,2,1,1,873.5296,11,2,1.0627954446000332,7
FDU47,12.8,2,0.114318263,142.2838,OUT018,1,2,2,421.4514,4,1,1.045851412204123,3
FDZ02,6.905,2,0.038363204,98.1726,OUT017,2,1,1,587.2356,6,1,0.9348909927426389,2
FDS04,10.195,2,0.245483691,141.8838,OUT010,2,2,0,280.9676,15,1,1.7360676668977122,0
FDQ31,5.785,2,0.053930934,87.3856,OUT049,1,0,1,878.856,14,1,0.9600513392314237,9
FDT57,15.2,0,0.018942606,236.0248,OUT027,1,2,3,6636.6944,28,1,0.9251307975658115,5
FDK50,7.96,0,0.028339599,162.4894,OUT013,0,2,1,1779.6834,26,1,1.02740272822506,1
FDB49,8.3,2,0.030151351,98.7384,OUT046,2,0,1,492.692,16,1,0.9542691930690969,8
FDN56,5.46,2,0.107274301,145.5786,OUT045,2,1,1,3900.9222,11,1,0.8765027640783628,7
FDU02,13.35,0,0.102670882,228.6352,OUT049,1,0,1,3435.528,14,1,0.9237238294067056,9
FDK26,5.46,2,0.032177405,185.424,OUT046,2,0,1,5219.872,16,1,0.9581336564292738,8
DRA24,19.35,2,0.039734882,165.7868,OUT027,1,2,3,4913.604,28,0,0.8704928733893985,5
FDF53,20.75,2,0.083536989,180.3318,OUT013,0,2,1,4149.9314,26,1,0.9982383457506997,1
NCZ30,6.59,1,0.026225693,119.0098,OUT049,1,0,1,2530.7058,14,2,0.9605895626103516,9
FDF14,7.55,0,0.0273235,151.934,OUT017,2,1,1,1837.608,6,1,1.004720903087207,2
FDU40,20.85,0,0.03747983,192.7478,OUT045,2,1,1,2131.2258,11,1,0.8765027717538078,7
NCL18,18.85,1,0.168531813,192.5136,OUT017,2,1,1,2916.204,6,2,0.9275067644428234,2
FDP25,15.2,0,0.021293909,218.4824,OUT018,1,2,2,1528.6768,4,1,0.878292057403606,3
NCV05,10.1,1,0.030269774,152.4656,OUT045,2,1,1,2934.8464,11,2,0.864454521300824,7
FDV49,10.0,0,0.025822315,262.7226,OUT035,2,1,1,3171.8712,9,1,0.9221155185508699,6
FDJ56,8.985,0,0.183688161,100.27,OUT049,1,0,1,998.7,14,1,0.9237238304787624,9
FDI40,11.5,2,0.125579201,99.7358,OUT035,2,1,1,1105.8938,9,1,0.9221155188704271,6
NCK05,20.1,1,0.077079177,61.5536,OUT027,1,2,3,918.804,28,2,1.136444163945563,5
NCI43,19.85,1,0.026074491,48.6376,OUT018,1,2,2,575.2512,4,2,1.0031395321615986,3
NCE42,21.1,1,0.010593469,234.2958,OUT013,0,2,1,3739.1328,26,2,1.036341342770303,1
FDP40,4.555,2,0.034357169,112.6544,OUT046,2,0,1,2684.5056,16,1,0.9222899144534251,8
FDU40,20.85,0,0.037396901,193.8478,OUT035,2,1,1,2712.4692,9,1,0.8745633953383126,6
DRK47,7.905,0,0.064011067,230.2694,OUT013,0,2,1,4567.388,26,0,0.9288589862552766,1
FDR32,6.78,2,0.085981978,228.4694,OUT045,2,1,1,5480.8656,11,1,1.162630570496737,7
FDS43,11.65,0,0.040318693,186.224,OUT027,1,2,3,5033.448,28,1,1.136774653527213,5
FDH50,15.0,2,0.161762835,185.9266,OUT045,2,1,1,2581.9724,11,1,1.1442114280267421,7
FDZ09,17.6,0,0.104878967,164.8868,OUT046,2,0,1,2456.802,16,1,0.929632606869292,8
FDS19,13.8,2,0.107469819,77.8012,OUT010,2,2,0,227.7036,15,1,1.7356585121701227,0
NCU30,5.11,1,0.034868095,163.821,OUT035,2,1,1,2120.573,9,2,1.1723226739398005,6
FDI27,8.71,2,0.046079575,43.5744,OUT045,2,1,1,407.4696,11,1,1.0394975750472562,7
FDQ09,7.235,0,0.058083831,113.6834,OUT013,0,2,1,230.3668,26,1,1.0269770200581303,1
FDB35,12.3,2,0.064618976,89.8804,OUT046,2,0,1,1286.3256,16,1,0.8747287910288332,8
DRD12,6.96,0,0.077178965,93.1146,OUT035,2,1,1,2189.1504,9,0,1.0408555247213407,6
FDW07,18.0,2,0.142910689,89.6514,OUT049,1,0,1,1859.5794,14,1,0.9310779344553121,9
DRE13,6.28,0,0.027682047,85.5198,OUT013,0,2,1,1744.396,26,0,0.8740008734942242,1
FDR11,10.5,2,0.142511272,158.7578,OUT035,2,1,1,2246.4092,9,1,0.9294568208078093,6
DRG36,14.15,0,0.09557165,171.0106,OUT045,2,1,1,4106.6544,11,0,1.0010958875145992,7
DRD37,9.8,0,0.02316823,47.506,OUT010,2,2,0,186.424,15,0,1.7352152204905287,0
FDX03,15.85,2,0.061045133,44.7744,OUT013,0,2,1,181.0976,26,1,0.8740008600567791,1
FDU46,10.3,2,0.011148865,84.854,OUT045,2,1,1,778.986,11,1,0.931517938934997,7
FDV03,17.6,0,0.058091269,156.2314,OUT046,2,0,1,2947.4966,16,1,0.9296326124376404,8
FDZ37,8.1,2,0.019672774,86.4198,OUT027,1,2,3,1918.8356,28,1,1.1359789595778729,5
FDI24,10.3,0,0.078678276,177.037,OUT013,0,2,1,3705.177,26,1,0.9215224096173004,1
FDX33,9.195,2,0.117667492,159.5578,OUT049,1,0,1,1283.6624,14,1,1.0006230365399784,9
FDG47,12.8,0,0.069902438,261.3252,OUT018,1,2,2,3410.2276,4,1,0.8782920670261938,3
FDZ57,10.0,2,0.037757166,126.7994,OUT035,2,1,1,1284.994,9,1,1.0367074265881062,6
FDT04,17.25,0,0.107021498,40.5822,OUT035,2,1,1,785.644,9,1,1.142086801654884,6
FDO49,10.6,2,0.032892112,49.3008,OUT027,1,2,3,1518.024,28,1,1.0228550316385052,5
NCB43,20.2,1,0.100477461,187.7898,OUT017,2,1,1,2245.0776,6,2,1.0424819537020489,2
NCL53,7.5,1,0.036228067,175.2028,OUT035,2,1,1,4427.57,9,2,1.0359438970434844,6
FDM01,7.895,2,0.094488485,100.7332,OUT013,0,2,1,1230.3984,26,1,1.1410224604888297,1
FDO12,15.75,0,0.055154296,195.5452,OUT018,1,2,2,1174.4712,4,1,1.3364786113001859,3
FDO13,7.865,0,0.106907604,162.8526,OUT019,2,0,0,493.3578,28,1,1.6148105833270328,4
FDI04,13.65,2,0.073060301,196.2426,OUT045,2,1,1,2570.6538,11,1,0.8765027683624833,7
NCK05,20.1,1,0.077439606,60.6536,OUT035,2,1,1,980.0576,9,2,1.14175827664771,6
FDP28,13.65,2,0.080968973,259.7936,OUT018,1,2,2,2609.936,4,1,0.9334195314309013,3
FDJ44,12.3,2,0.106492562,176.3396,OUT049,1,0,1,1395.5168,14,1,0.9310779379061098,9
FDS25,6.885,2,0.139330557,109.5228,OUT027,1,2,3,3426.2068,28,1,0.8704928814952915,5
FDC02,21.35,0,0.068822477,258.3278,OUT046,2,0,1,7028.8506,16,1,0.9296326031110778,8
FDT23,7.72,2,0.074669288,76.3986,OUT013,0,2,1,1402.1748,26,1,0.9288589897833825,1
NCD31,12.1,1,0.025834128,165.1526,OUT010,2,2,0,164.4526,15,2,1.556014383126968,0
FDV19,14.85,2,0.035227697,159.5578,OUT013,0,2,1,2085.9514,26,1,0.874000871125461,1
NCQ30,7.725,1,0.050901814,120.5414,OUT019,2,0,0,365.5242,28,2,1.5315372002860301,4
NCD18,16.0,1,0.072965144,231.3668,OUT018,1,2,2,4607.336,4,2,1.3374509075982557,3
FDL10,8.395,0,0.039492207,97.3042,OUT046,2,0,1,1091.2462,16,1,1.1415067319950294,8
